DateRep;Cases;cum-Cases;Deaths;cum-Deaths
2020-04-06;1.0;1.0;0.0;0.0
2020-04-07;0.0;1.0;0.0;0.0
2020-04-08;1.0;2.0;0.0;0.0
2020-04-09;0.0;2.0;0.0;0.0
2020-04-10;0.0;2.0;0.0;0.0
2020-04-11;0.0;2.0;0.0;0.0
2020-04-12;0.0;2.0;0.0;0.0
2020-04-13;0.0;2.0;0.0;0.0
2020-04-14;1.0;3.0;0.0;0.0
2020-04-15;1.0;4.0;0.0;0.0
2020-04-16;0.0;4.0;0.0;0.0
2020-04-17;0.0;4.0;0.0;0.0
2020-04-18;1.0;5.0;0.0;0.0
2020-04-19;0.0;5.0;0.0;0.0
2020-04-20;0.0;5.0;0.0;0.0
2020-04-21;0.0;5.0;0.0;0.0
2020-04-22;0.0;5.0;2.0;2.0
2020-04-23;0.0;5.0;0.0;2.0
2020-04-24;0.0;5.0;0.0;2.0
2020-04-25;1.0;6.0;0.0;2.0
