regiao;estado;DateRep;Cases;cum-Cases;Deaths;cum-Deaths
Sul;PR;2020-03-12;6;6;0;0
Sul;PR;2020-03-13;0;6;0;0
Sul;PR;2020-03-14;0;6;0;0
Sul;PR;2020-03-15;0;6;0;0
Sul;PR;2020-03-16;0;6;0;0
Sul;PR;2020-03-17;0;6;0;0
Sul;PR;2020-03-18;7;13;0;0
Sul;PR;2020-03-19;10;23;0;0
Sul;PR;2020-03-20;9;32;0;0
Sul;PR;2020-03-21;11;43;0;0
Sul;PR;2020-03-22;7;50;0;0
Sul;PR;2020-03-23;6;56;0;0
Sul;PR;2020-03-24;9;65;0;0
Sul;PR;2020-03-25;16;81;0;0
Sul;PR;2020-03-26;21;102;0;0
Sul;PR;2020-03-27;17;119;2;2
Sul;PR;2020-03-28;14;133;0;2
Sul;PR;2020-03-29;15;148;0;2
Sul;PR;2020-03-30;7;155;1;3
Sul;PR;2020-03-31;24;179;0;3
Sul;PR;2020-04-01;45;224;0;3
Sul;PR;2020-04-02;28;252;1;4
Sul;PR;2020-04-03;49;301;0;4
Sul;PR;2020-04-04;94;395;2;6
Sul;PR;2020-04-05;43;438;3;9
Sul;PR;2020-04-06;20;458;2;11
Sul;PR;2020-04-07;45;503;4;15
Sul;PR;2020-04-08;36;539;2;17
Sul;PR;2020-04-09;70;609;5;22
Sul;PR;2020-04-10;34;643;3;25
Sul;PR;2020-04-11;33;676;1;26
Sul;PR;2020-04-12;62;738;4;30
Sul;PR;2020-04-13;18;756;1;31
Sul;PR;2020-04-14;35;791;5;36
Sul;PR;2020-04-15;12;803;2;38
Sul;PR;2020-04-16;29;832;3;41
Sul;PR;2020-04-17;42;874;1;42
Sul;PR;2020-04-18;71;945;4;46
Sul;PR;2020-04-19;42;987;2;48
Sul;PR;2020-04-20;20;1007;3;51
Sul;PR;2020-04-21;17;1024;0;51
Sul;PR;2020-04-22;39;1063;6;57
Sul;PR;2020-04-23;19;1082;3;60
Sul;PR;2020-04-24;37;1119;4;64
Sul;PR;2020-04-25;21;1140;5;69
Sul;PR;2020-04-26;16;1156;3;72
Sul;PR;2020-04-27;30;1186;3;75
Sul;PR;2020-04-28;85;1271;2;77
Sul;PR;2020-04-29;77;1348;5;82
Sul;PR;2020-04-30;59;1407;1;83
Sul;PR;2020-05-01;40;1447;6;89
Sul;PR;2020-05-02;45;1492;1;90
Sul;PR;2020-05-03;22;1514;3;93
Sul;PR;2020-05-04;48;1562;1;94
