regiao;estado;DateRep;Cases;cum-Cases;Deaths;cum-Deaths
Norte;TO;2020-03-19;1;1;0;0
Norte;TO;2020-03-20;0;1;0;0
Norte;TO;2020-03-21;1;2;0;0
Norte;TO;2020-03-22;0;2;0;0
Norte;TO;2020-03-23;3;5;0;0
Norte;TO;2020-03-24;2;7;0;0
Norte;TO;2020-03-25;0;7;0;0
Norte;TO;2020-03-26;0;7;0;0
Norte;TO;2020-03-27;1;8;0;0
Norte;TO;2020-03-28;1;9;0;0
Norte;TO;2020-03-29;0;9;0;0
Norte;TO;2020-03-30;1;10;0;0
Norte;TO;2020-03-31;1;11;0;0
Norte;TO;2020-04-01;1;12;0;0
Norte;TO;2020-04-02;0;12;0;0
Norte;TO;2020-04-03;0;12;0;0
Norte;TO;2020-04-04;2;14;0;0
Norte;TO;2020-04-05;3;17;0;0
Norte;TO;2020-04-06;0;17;0;0
Norte;TO;2020-04-07;2;19;0;0
Norte;TO;2020-04-08;4;23;0;0
Norte;TO;2020-04-09;0;23;0;0
Norte;TO;2020-04-10;0;23;0;0
Norte;TO;2020-04-11;0;23;0;0
Norte;TO;2020-04-12;2;25;0;0
Norte;TO;2020-04-13;1;26;0;0
Norte;TO;2020-04-14;0;26;0;0
Norte;TO;2020-04-15;0;26;1;1
Norte;TO;2020-04-16;3;29;0;1
Norte;TO;2020-04-17;2;31;0;1
Norte;TO;2020-04-18;2;33;0;1
Norte;TO;2020-04-19;0;33;0;1
Norte;TO;2020-04-20;1;34;0;1
Norte;TO;2020-04-21;3;37;0;1
Norte;TO;2020-04-22;0;37;0;1
Norte;TO;2020-04-23;0;37;1;2
Norte;TO;2020-04-24;6;43;0;2
Norte;TO;2020-04-25;7;50;0;2
Norte;TO;2020-04-26;8;58;0;2
Norte;TO;2020-04-27;9;67;0;2
Norte;TO;2020-04-28;12;79;0;2
Norte;TO;2020-04-29;37;116;1;3
Norte;TO;2020-04-30;21;137;0;3
Norte;TO;2020-05-01;27;164;0;3
Norte;TO;2020-05-02;27;191;1;4
Norte;TO;2020-05-03;55;246;0;4
Norte;TO;2020-05-04;21;267;2;6
