regiao;estado;DateRep;Cases;cum-Cases;Deaths;cum-Deaths
Nordeste;RN;2020-03-13;1;1;0;0
Nordeste;RN;2020-03-14;0;1;0;0
Nordeste;RN;2020-03-15;0;1;0;0
Nordeste;RN;2020-03-16;0;1;0;0
Nordeste;RN;2020-03-17;0;1;0;0
Nordeste;RN;2020-03-18;0;1;0;0
Nordeste;RN;2020-03-19;0;1;0;0
Nordeste;RN;2020-03-20;0;1;0;0
Nordeste;RN;2020-03-21;5;6;0;0
Nordeste;RN;2020-03-22;3;9;0;0
Nordeste;RN;2020-03-23;4;13;0;0
Nordeste;RN;2020-03-24;0;13;0;0
Nordeste;RN;2020-03-25;1;14;0;0
Nordeste;RN;2020-03-26;5;19;0;0
Nordeste;RN;2020-03-27;9;28;0;0
Nordeste;RN;2020-03-28;17;45;0;0
Nordeste;RN;2020-03-29;23;68;1;1
Nordeste;RN;2020-03-30;9;77;0;1
Nordeste;RN;2020-03-31;5;82;0;1
Nordeste;RN;2020-04-01;10;92;1;2
Nordeste;RN;2020-04-02;13;105;0;2
Nordeste;RN;2020-04-03;71;176;2;4
Nordeste;RN;2020-04-04;36;212;1;5
Nordeste;RN;2020-04-05;30;242;2;7
Nordeste;RN;2020-04-06;4;246;0;7
Nordeste;RN;2020-04-07;8;254;1;8
Nordeste;RN;2020-04-08;7;261;3;11
Nordeste;RN;2020-04-09;0;261;0;11
Nordeste;RN;2020-04-10;2;263;0;11
Nordeste;RN;2020-04-11;26;289;2;13
Nordeste;RN;2020-04-12;13;302;2;15
Nordeste;RN;2020-04-13;37;339;2;17
Nordeste;RN;2020-04-14;37;376;1;18
Nordeste;RN;2020-04-15;23;399;1;19
Nordeste;RN;2020-04-16;1;400;1;20
Nordeste;RN;2020-04-17;63;463;3;23
Nordeste;RN;2020-04-18;53;516;1;24
Nordeste;RN;2020-04-19;15;531;1;25
Nordeste;RN;2020-04-20;64;595;2;27
Nordeste;RN;2020-04-21;13;608;1;28
Nordeste;RN;2020-04-22;38;646;1;29
Nordeste;RN;2020-04-23;62;708;5;34
Nordeste;RN;2020-04-24;46;754;4;38
Nordeste;RN;2020-04-25;27;781;2;40
Nordeste;RN;2020-04-26;44;825;4;44
Nordeste;RN;2020-04-27;7;832;1;45
Nordeste;RN;2020-04-28;25;857;3;48
Nordeste;RN;2020-04-29;229;1086;5;53
Nordeste;RN;2020-04-30;91;1177;3;56
Nordeste;RN;2020-05-01;120;1297;0;56
Nordeste;RN;2020-05-02;69;1366;3;59
Nordeste;RN;2020-05-03;26;1392;2;61
Nordeste;RN;2020-05-04;29;1421;1;62
