DateRep;Cases;cum-Cases;Deaths;cum-Deaths
2020-03-31;1.0;1.0;0.0;0.0
2020-04-01;0.0;1.0;0.0;0.0
2020-04-02;0.0;1.0;0.0;0.0
2020-04-03;0.0;1.0;0.0;0.0
2020-04-04;0.0;1.0;0.0;0.0
2020-04-05;1.0;2.0;0.0;0.0
2020-04-06;0.0;2.0;0.0;0.0
2020-04-07;1.0;3.0;0.0;0.0
2020-04-08;0.0;3.0;1.0;1.0
2020-04-09;0.0;3.0;0.0;1.0
2020-04-10;1.0;4.0;0.0;1.0
2020-04-11;2.0;6.0;1.0;2.0
2020-04-12;1.0;7.0;0.0;2.0
2020-04-13;1.0;8.0;0.0;2.0
2020-04-14;2.0;10.0;0.0;2.0
2020-04-15;1.0;11.0;0.0;2.0
2020-04-16;0.0;11.0;0.0;2.0
2020-04-17;0.0;11.0;0.0;2.0
2020-04-18;0.0;11.0;0.0;2.0
2020-04-19;0.0;11.0;0.0;2.0
2020-04-20;2.0;13.0;0.0;2.0
2020-04-21;0.0;13.0;1.0;3.0
2020-04-22;0.0;13.0;0.0;3.0
2020-04-23;1.0;14.0;0.0;3.0
